,ss,sod,sdd,dd,condition_no
10248,14,20,32,0,164684361.920838
10249,14,20,32,1,34190152.0801588
10250,14,20,32,2,177964888.656396
10251,14,20,32,3,171971370.201226
10252,14,20,32,4,142992691.484862
10253,14,20,32,5,113493345.961218
10254,14,20,33,0,164684361.920838
10255,14,20,33,1,35363645.5301137
10256,14,20,33,2,177760244.839832
10257,14,20,33,3,169797074.538117
10258,14,20,33,4,151547779.552578
10259,14,20,33,5,122180081.171764
10260,14,20,34,0,164684361.920838
10261,14,20,34,1,34973887.9703481
10262,14,20,34,2,179619179.806289
10263,14,20,34,3,171390598.169713
10264,14,20,34,4,142695839.598919
10265,14,20,34,5,135457210.596248
10266,14,20,35,0,164684361.920838
10267,14,20,35,1,33725311.0929815
10268,14,20,35,2,174985607.870467
10269,14,20,35,3,174365479.882204
10270,14,20,35,4,143459208.359589
10271,14,20,35,5,135129784.048447
10272,14,20,36,0,164684361.920838
10273,14,20,36,1,34936757.8216679
10274,14,20,36,2,153423296.457959
10275,14,20,36,3,170330830.824839
10276,14,20,36,4,145492413.762244
10277,14,20,36,5,140279543.483386
10278,14,20,37,0,164684361.920838
10279,14,20,37,1,26893973.9796927
10280,14,20,37,2,147346547.923173
10281,14,20,37,3,170942549.157276
10282,14,20,37,4,157594366.517037
10283,14,20,37,5,139557595.196462
10284,14,20,38,0,164684361.920838
10285,14,20,38,1,25445169.0308027
10286,14,20,38,2,124634651.382958
10287,14,20,38,3,165456585.730729
10288,14,20,38,4,166787608.096357
10289,14,20,38,5,150145686.402019
10290,14,20,39,0,164684361.920838
10291,14,20,39,1,28011168.7682024
10292,14,20,39,2,114536791.655025
10293,14,20,39,3,172364714.711276
10294,14,20,39,4,169558094.270648
10295,14,20,39,5,160550912.534995
10296,14,20,40,0,164684361.920838
10297,14,20,40,1,28154766.8293772
10298,14,20,40,2,115554206.824955
10299,14,20,40,3,172006968.542145
10300,14,20,40,4,161366029.753717
10301,14,20,40,5,142992691.484862
10302,14,20,41,0,164684361.920838
10303,14,20,41,1,18342996.3739297
10304,14,20,41,2,111529414.636071
10305,14,20,41,3,174702415.421906
10306,14,20,41,4,161844691.14772
10307,14,20,41,5,145673258.524045
10308,14,20,42,0,164684361.920838
10309,14,20,42,1,18864070.0783669
10310,14,20,42,2,115370423.981886
10311,14,20,42,3,174451474.041489
10312,14,20,42,4,166988947.926898
10313,14,20,42,5,146995141.453674
10314,14,20,43,0,164684361.920838
10315,14,20,43,1,18492918.3865093
10316,14,20,43,2,114566078.345017
10317,14,20,43,3,174964360.073765
10318,14,20,43,4,171737866.807131
10319,14,20,43,5,140711819.679296
10320,14,20,44,0,164684361.920838
10321,14,20,44,1,18182094.7857176
10322,14,20,44,2,104466976.044648
10323,14,20,44,3,170724052.993867
10324,14,20,44,4,169797074.538117
10325,14,20,44,5,143145868.597691
10326,14,20,45,0,164684361.920838
10327,14,20,45,1,18302041.0728406
10328,14,20,45,2,110097279.52024
10329,14,20,45,3,172205955.551017
10330,14,20,45,4,170368308.893078
10331,14,20,45,5,145492413.762244
10332,14,21,32,0,164684361.920838
10333,14,21,32,1,42132295.2518985
10334,14,21,32,2,173853949.390848
10335,14,21,32,3,162769271.404358
10336,14,21,32,4,156414180.834372
10337,14,21,32,5,151439891.096045
10338,14,21,33,0,164684361.920838
10339,14,21,33,1,42874066.8519665
10340,14,21,33,2,180258881.257077
10341,14,21,33,3,164223470.656071
10342,14,21,33,4,153057210.067634
10343,14,21,33,5,109447202.29393
10344,14,21,34,0,164684361.920838
10345,14,21,34,1,43203146.2457902
10346,14,21,34,2,180511220.765195
10347,14,21,34,3,163312726.758821
10348,14,21,34,4,146181279.234678
10349,14,21,34,5,128997585.386941
10350,14,21,35,0,164684361.920838
10351,14,21,35,1,44102380.7141742
10352,14,21,35,2,175803847.582808
10353,14,21,35,3,171073223.150197
10354,14,21,35,4,147017762.789921
10355,14,21,35,5,124480197.169551
10356,14,21,36,0,164684361.920838
10357,14,21,36,1,35513163.1287222
10358,14,21,36,2,185151144.487058
10359,14,21,36,3,165649698.009768
10360,14,21,36,4,142982922.603667
10361,14,21,36,5,129524698.982965
10362,14,21,37,0,164684361.920838
10363,14,21,37,1,34094398.0973687
10364,14,21,37,2,168823653.305906
10365,14,21,37,3,176055686.470553
10366,14,21,37,4,148393017.310078
10367,14,21,37,5,131968758.838668
10368,14,21,38,0,164684361.920838
10369,14,21,38,1,33242750.3407772
10370,14,21,38,2,150618564.191815
10371,14,21,38,3,172007832.116995
10372,14,21,38,4,152518347.049983
10373,14,21,38,5,141297981.634931
10374,14,21,39,0,164684361.920838
10375,14,21,39,1,25994773.5019112
10376,14,21,39,2,137764063.484634
10377,14,21,39,3,169734164.967369
10378,14,21,39,4,156815715.87495
10379,14,21,39,5,153384190.946317
10380,14,21,40,0,164684361.920838
10381,14,21,40,1,25714680.1872011
10382,14,21,40,2,125650962.910623
10383,14,21,40,3,174644352.048761
10384,14,21,40,4,166143850.51032
10385,14,21,40,5,156414180.834372
10386,14,21,41,0,164684361.920838
10387,14,21,41,1,27585478.4527075
10388,14,21,41,2,121142130.30366
10389,14,21,41,3,169824774.111223
10390,14,21,41,4,167903192.347645
10391,14,21,41,5,149997788.426577
10392,14,21,42,0,164684361.920838
10393,14,21,42,1,28269797.6611774
10394,14,21,42,2,117489941.969173
10395,14,21,42,3,173442551.007926
10396,14,21,42,4,159306111.508798
10397,14,21,42,5,151464710.186306
10398,14,21,43,0,164684361.920838
10399,14,21,43,1,18764004.5368097
10400,14,21,43,2,111784959.749518
10401,14,21,43,3,172592537.17047
10402,14,21,43,4,168997658.762693
10403,14,21,43,5,140948977.288092
10404,14,21,44,0,164684361.920838
10405,14,21,44,1,18556302.7765527
10406,14,21,44,2,105009936.049717
10407,14,21,44,3,171955069.414072
10408,14,21,44,4,164223470.656071
10409,14,21,44,5,146485256.357421
10410,14,21,45,0,164684361.920838
10411,14,21,45,1,17972193.3975836
10412,14,21,45,2,110954875.235783
10413,14,21,45,3,171670393.69683
10414,14,21,45,4,174345641.679405
10415,14,21,45,5,142982922.603667
10416,14,22,32,0,164684361.920838
10417,14,22,32,1,43869814.0873142
10418,14,22,32,2,166421739.395081
10419,14,22,32,3,167913487.803569
10420,14,22,32,4,140131446.492901
10421,14,22,32,5,139393414.251276
10422,14,22,33,0,164684361.920838
10423,14,22,33,1,41840590.2435583
10424,14,22,33,2,169944343.650524
10425,14,22,33,3,155538767.815804
10426,14,22,33,4,152044069.429041
10427,14,22,33,5,155393404.837098
10428,14,22,34,0,164684361.920838
10429,14,22,34,1,42133674.3606963
10430,14,22,34,2,179460442.429824
10431,14,22,34,3,170565164.245717
10432,14,22,34,4,156233677.706157
10433,14,22,34,5,147841038.870629
10434,14,22,35,0,164684361.920838
10435,14,22,35,1,43902944.8976087
10436,14,22,35,2,176873043.319211
10437,14,22,35,3,168117241.700435
10438,14,22,35,4,154601534.135819
10439,14,22,35,5,130511509.935233
10440,14,22,36,0,164684361.920838
10441,14,22,36,1,42966925.7933677
10442,14,22,36,2,176515556.242079
10443,14,22,36,3,167232865.262445
10444,14,22,36,4,141221083.198867
10445,14,22,36,5,139493565.644422
10446,14,22,37,0,164684361.920838
10447,14,22,37,1,43435005.2332051
10448,14,22,37,2,182615015.779717
10449,14,22,37,3,171935456.643553
10450,14,22,37,4,151102533.808863
10451,14,22,37,5,129944537.019055
10452,14,22,38,0,164684361.920838
10453,14,22,38,1,35180262.1133627
10454,14,22,38,2,177261006.513815
10455,14,22,38,3,170330411.798411
10456,14,22,38,4,145297892.386156
10457,14,22,38,5,132386150.414841
10458,14,22,39,0,164684361.920838
10459,14,22,39,1,33018660.3428869
10460,14,22,39,2,156707041.957897
10461,14,22,39,3,180290416.558486
10462,14,22,39,4,142528395.599987
10463,14,22,39,5,134735983.256875
10464,14,22,40,0,164684361.920838
10465,14,22,40,1,34122023.6330447
10466,14,22,40,2,136487064.660109
10467,14,22,40,3,178459761.875705
10468,14,22,40,4,152147046.656048
10469,14,22,40,5,140131446.492901
10470,14,22,41,0,164684361.920838
10471,14,22,41,1,26326211.3041146
10472,14,22,41,2,134691932.886441
10473,14,22,41,3,174034219.755989
10474,14,22,41,4,155741636.031505
10475,14,22,41,5,153951735.983787
10476,14,22,42,0,164684361.920838
10477,14,22,42,1,27667112.4513066
10478,14,22,42,2,129641349.58771
10479,14,22,42,3,175583820.451819
10480,14,22,42,4,157277282.170207
10481,14,22,42,5,153990051.431221
10482,14,22,43,0,164684361.920838
10483,14,22,43,1,27060315.1006129
10484,14,22,43,2,124143293.258895
10485,14,22,43,3,168270650.788908
10486,14,22,43,4,162711365.720488
10487,14,22,43,5,147185217.496303
10488,14,22,44,0,164684361.920838
10489,14,22,44,1,27874026.3554725
10490,14,22,44,2,115080238.902958
10491,14,22,44,3,177025371.373549
10492,14,22,44,4,155538767.815804
10493,14,22,44,5,154028467.951378
10494,14,22,45,0,164684361.920838
10495,14,22,45,1,18832932.9865831
10496,14,22,45,2,99219802.9060384
10497,14,22,45,3,174143319.189026
10498,14,22,45,4,168104440.034857
10499,14,22,45,5,141221083.198867
10500,14,23,32,0,164684361.920838
10501,14,23,32,1,42491850.5682649
10502,14,23,32,2,169733852.961306
10503,14,23,32,3,157822463.102778
10504,14,23,32,4,129067437.358574
10505,14,23,32,5,132495964.404567
10506,14,23,33,0,164684361.920838
10507,14,23,33,1,44172639.0910203
10508,14,23,33,2,167027785.890045
10509,14,23,33,3,160733104.905305
10510,14,23,33,4,147468890.973075
10511,14,23,33,5,137504452.275215
10512,14,23,34,0,164684361.920838
10513,14,23,34,1,44371385.9331119
10514,14,23,34,2,169748096.339278
10515,14,23,34,3,164806555.379682
10516,14,23,34,4,148931715.533495
10517,14,23,34,5,141717170.019895
10518,14,23,35,0,164684361.920838
10519,14,23,35,1,40295686.5265711
10520,14,23,35,2,178551047.859176
10521,14,23,35,3,167855857.671391
10522,14,23,35,4,154274656.557778
10523,14,23,35,5,153856895.941828
10524,14,23,36,0,164684361.920838
10525,14,23,36,1,42650592.515691
10526,14,23,36,2,180055207.599421
10527,14,23,36,3,163745312.438784
10528,14,23,36,4,152561262.773398
10529,14,23,36,5,155973600.483282
10530,14,23,37,0,164684361.920838
10531,14,23,37,1,44086836.1707796
10532,14,23,37,2,174710592.236109
10533,14,23,37,3,166114966.63422
10534,14,23,37,4,152642896.424473
10535,14,23,37,5,125558257.239883
10536,14,23,38,0,164684361.920838
10537,14,23,38,1,43443777.6579911
10538,14,23,38,2,176759892.450546
10539,14,23,38,3,171708404.396059
10540,14,23,38,4,148391911.62345
10541,14,23,38,5,129724783.347338
10542,14,23,39,0,164684361.920838
10543,14,23,39,1,43298312.6644152
10544,14,23,39,2,181965723.886367
10545,14,23,39,3,170377407.825525
10546,14,23,39,4,150475425.794181
10547,14,23,39,5,135182058.347474
10548,14,23,40,0,164684361.920838
10549,14,23,40,1,34311616.7296043
10550,14,23,40,2,161852282.057645
10551,14,23,40,3,174073492.85481
10552,14,23,40,4,146684835.314302
10553,14,23,40,5,129067437.358574
10554,14,23,41,0,164684361.920838
10555,14,23,41,1,34143759.1811347
10556,14,23,41,2,148835564.815904
10557,14,23,41,3,177195137.245906
10558,14,23,41,4,137295123.731716
10559,14,23,41,5,141520117.443254
10560,14,23,42,0,164684361.920838
10561,14,23,42,1,35779358.5329737
10562,14,23,42,2,135670685.972086
10563,14,23,42,3,169501325.910517
10564,14,23,42,4,147805235.315314
10565,14,23,42,5,145076520.590904
10566,14,23,43,0,164684361.920838
10567,14,23,43,1,27931127.3059801
10568,14,23,43,2,134875362.243321
10569,14,23,43,3,168701988.898895
10570,14,23,43,4,159620121.250405
10571,14,23,43,5,154304285.324188
10572,14,23,44,0,164684361.920838
10573,14,23,44,1,27869251.1898684
10574,14,23,44,2,125976078.412044
10575,14,23,44,3,182112545.022811
10576,14,23,44,4,160733104.905305
10577,14,23,44,5,156393052.061988
10578,14,23,45,0,164684361.920838
10579,14,23,45,1,27772655.1295681
10580,14,23,45,2,124977242.461594
10581,14,23,45,3,177818654.231873
10582,14,23,45,4,164212117.184091
10583,14,23,45,5,152561262.773398
10584,14,24,32,0,164684361.920838
10585,14,24,32,1,52175896.0360884
10586,14,24,32,2,175467895.933054
10587,14,24,32,3,143173297.067597
10588,14,24,32,4,139018866.30317
10589,14,24,32,5,143588553.456121
10590,14,24,33,0,164684361.920838
10591,14,24,33,1,43534891.1239117
10592,14,24,33,2,172224987.83724
10593,14,24,33,3,148916408.117708
10594,14,24,33,4,125184620.853993
10595,14,24,33,5,134124788.939644
10596,14,24,34,0,164684361.920838
10597,14,24,34,1,44686965.1549943
10598,14,24,34,2,170043391.822528
10599,14,24,34,3,165727515.611473
10600,14,24,34,4,139704711.240095
10601,14,24,34,5,152013918.578614
10602,14,24,35,0,164684361.920838
10603,14,24,35,1,44829117.1942811
10604,14,24,35,2,167977603.838725
10605,14,24,35,3,166189258.424467
10606,14,24,35,4,145056965.63268
10607,14,24,35,5,131155330.597427
10608,14,24,36,0,164684361.920838
10609,14,24,36,1,42020329.8733445
10610,14,24,36,2,173722497.443729
10611,14,24,36,3,143552405.425757
10612,14,24,36,4,152342036.870862
10613,14,24,36,5,130172475.913001
10614,14,24,37,0,164684361.920838
10615,14,24,37,1,41409058.1998909
10616,14,24,37,2,181516766.005609
10617,14,24,37,3,163530682.201129
10618,14,24,37,4,160300062.971273
10619,14,24,37,5,155554564.463515
10620,14,24,38,0,164684361.920838
10621,14,24,38,1,43995857.0317948
10622,14,24,38,2,179423087.01287
10623,14,24,38,3,164080068.213699
10624,14,24,38,4,153719356.699391
10625,14,24,38,5,148788172.17592
10626,14,24,39,0,164684361.920838
10627,14,24,39,1,43325689.2600352
10628,14,24,39,2,177494757.031509
10629,14,24,39,3,167342426.101875
10630,14,24,39,4,152907874.079508
10631,14,24,39,5,128523653.93865
10632,14,24,40,0,164684361.920838
10633,14,24,40,1,44499609.931443
10634,14,24,40,2,181970263.279632
10635,14,24,40,3,170016447.330991
10636,14,24,40,4,149367858.957146
10637,14,24,40,5,139018866.30317
10638,14,24,41,0,164684361.920838
10639,14,24,41,1,42413179.966122
10640,14,24,41,2,175103301.23337
10641,14,24,41,3,176853377.906389
10642,14,24,41,4,154113539.624813
10643,14,24,41,5,141964821.396539
10644,14,24,42,0,164684361.920838
10645,14,24,42,1,33582244.0389621
10646,14,24,42,2,157561700.95
10647,14,24,42,3,169433658.636432
10648,14,24,42,4,144892608.425468
10649,14,24,42,5,131795721.272442
10650,14,24,43,0,164684361.920838
10651,14,24,43,1,33418818.9353408
10652,14,24,43,2,146298260.449328
10653,14,24,43,3,169926932.316291
10654,14,24,43,4,142315963.7853
10655,14,24,43,5,146599787.934637
10656,14,24,44,0,164684361.920838
10657,14,24,44,1,35043265.4878167
10658,14,24,44,2,136016872.788585
10659,14,24,44,3,164286645.86197
10660,14,24,44,4,148916408.117708
10661,14,24,44,5,143142524.449728
10662,14,24,45,0,164684361.920838
10663,14,24,45,1,27414983.4987453
10664,14,24,45,2,123734659.988163
10665,14,24,45,3,176327819.537381
10666,14,24,45,4,159352134.902388
10667,14,24,45,5,152342036.870862
10668,14,25,32,0,164684361.920838
10669,14,25,32,1,62198396.0761927
10670,14,25,32,2,181073910.073251
10671,14,25,32,3,153728119.789814
10672,14,25,32,4,155096004.793609
10673,14,25,32,5,134030339.840409
10674,14,25,33,0,164684361.920838
10675,14,25,33,1,53417926.6341039
10676,14,25,33,2,178286608.620564
10677,14,25,33,3,148197735.111338
10678,14,25,33,4,147960577.597128
10679,14,25,33,5,148221309.003892
10680,14,25,34,0,164684361.920838
10681,14,25,34,1,53461690.871859
10682,14,25,34,2,174754442.074036
10683,14,25,34,3,152005831.024406
10684,14,25,34,4,139721201.730395
10685,14,25,34,5,138812252.507352
10686,14,25,35,0,164684361.920838
10687,14,25,35,1,43369939.0919113
10688,14,25,35,2,171008969.132919
10689,14,25,35,3,155168144.121833
10690,14,25,35,4,130824573.736459
10691,14,25,35,5,128980100.881458
10692,14,25,36,0,164684361.920838
10693,14,25,36,1,43565542.4933742
10694,14,25,36,2,170574171.25236
10695,14,25,36,3,171120898.417106
10696,14,25,36,4,145069534.295597
10697,14,25,36,5,143310618.253728
10698,14,25,37,0,164684361.920838
10699,14,25,37,1,43638179.2859433
10700,14,25,37,2,169909789.10564
10701,14,25,37,3,153400000.869303
10702,14,25,37,4,148812183.294697
10703,14,25,37,5,115104945.943945
10704,14,25,38,0,164684361.920838
10705,14,25,38,1,50244746.9022453
10706,14,25,38,2,176369304.246283
10707,14,25,38,3,165505226.909248
10708,14,25,38,4,152106976.693495
10709,14,25,38,5,128488731.325292
10710,14,25,39,0,164684361.920838
10711,14,25,39,1,42518248.7285282
10712,14,25,39,2,178407820.667988
10713,14,25,39,3,164871354.983088
10714,14,25,39,4,163612693.006653
10715,14,25,39,5,143873251.513627
10716,14,25,40,0,164684361.920838
10717,14,25,40,1,52575988.9974077
10718,14,25,40,2,178300308.069786
10719,14,25,40,3,165226865.95255
10720,14,25,40,4,154533824.936019
10721,14,25,40,5,155096004.793609
10722,14,25,41,0,164684361.920838
10723,14,25,41,1,41668557.9064429
10724,14,25,41,2,178797212.120042
10725,14,25,41,3,173315832.448024
10726,14,25,41,4,162418220.049838
10727,14,25,41,5,154850781.353728
10728,14,25,42,0,164684361.920838
10729,14,25,42,1,42554659.6401334
10730,14,25,42,2,186803219.083888
10731,14,25,42,3,172353317.092308
10732,14,25,42,4,145686848.221364
10733,14,25,42,5,134157040.815241
10734,14,25,43,0,164684361.920838
10735,14,25,43,1,34553482.784758
10736,14,25,43,2,163598890.588274
10737,14,25,43,3,171348838.038323
10738,14,25,43,4,151479295.531971
10739,14,25,43,5,133140541.990256
10740,14,25,44,0,164684361.920838
10741,14,25,44,1,34802761.4471074
10742,14,25,44,2,149391158.454124
10743,14,25,44,3,168620100.551849
10744,14,25,44,4,148197735.111338
10745,14,25,44,5,132275279.147832
10746,14,25,45,0,164684361.920838
10747,14,25,45,1,35699889.3055517
10748,14,25,45,2,139393524.411869
10749,14,25,45,3,168774377.046342
10750,14,25,45,4,148651315.2946
10751,14,25,45,5,145069534.295597
10752,14,26,32,0,164684361.920838
10753,14,26,32,1,69184699.9734937
10754,14,26,32,2,184847640.249524
10755,14,26,32,3,152324713.65565
10756,14,26,32,4,135978884.427613
10757,14,26,32,5,48192476.7872802
10758,14,26,33,0,164684361.920838
10759,14,26,33,1,61585185.4171033
10760,14,26,33,2,183290237.441775
10761,14,26,33,3,153873600.719131
10762,14,26,33,4,147880866.365994
10763,14,26,33,5,107772782.605111
10764,14,26,34,0,164684361.920838
10765,14,26,34,1,54608717.5937986
10766,14,26,34,2,176198302.027254
10767,14,26,34,3,144410152.383686
10768,14,26,34,4,147047446.927301
10769,14,26,34,5,148453301.136368
10770,14,26,35,0,164684361.920838
10771,14,26,35,1,52910432.654219
10772,14,26,35,2,174387223.99456
10773,14,26,35,3,142335235.950254
10774,14,26,35,4,136598865.662562
10775,14,26,35,5,128827435.369693
10776,14,26,36,0,164684361.920838
10777,14,26,36,1,43945535.4647608
10778,14,26,36,2,173297786.924697
10779,14,26,36,3,149852667.999182
10780,14,26,36,4,130158415.490315
10781,14,26,36,5,135579720.276161
10782,14,26,37,0,164684361.920838
10783,14,26,37,1,44259267.2039567
10784,14,26,37,2,173592629.851803
10785,14,26,37,3,163186455.63078
10786,14,26,37,4,139876802.024351
10787,14,26,37,5,139773553.748226
10788,14,26,38,0,164684361.920838
10789,14,26,38,1,43380018.6470791
10790,14,26,38,2,168078665.615334
10791,14,26,38,3,163000891.35698
10792,14,26,38,4,141844320.529411
10793,14,26,38,5,131476726.329057
10794,14,26,39,0,164684361.920838
10795,14,26,39,1,49754714.8212576
10796,14,26,39,2,172128654.71635
10797,14,26,39,3,146285920.652991
10798,14,26,39,4,145793715.972445
10799,14,26,39,5,126566427.791555
10800,14,26,40,0,164684361.920838
10801,14,26,40,1,49352632.2631517
10802,14,26,40,2,173765769.000732
10803,14,26,40,3,161376466.373267
10804,14,26,40,4,153009679.631099
10805,14,26,40,5,135978884.427613
10806,14,26,41,0,164684361.920838
10807,14,26,41,1,50875051.1209283
10808,14,26,41,2,178548314.84471
10809,14,26,41,3,164332567.72765
10810,14,26,41,4,147812115.141327
10811,14,26,41,5,148587324.121068
10812,14,26,42,0,164684361.920838
10813,14,26,42,1,44588950.4699433
10814,14,26,42,2,178073088.389767
10815,14,26,42,3,167610859.519813
10816,14,26,42,4,151560664.777833
10817,14,26,42,5,145272632.195277
10818,14,26,43,0,164684361.920838
10819,14,26,43,1,43311846.8990848
10820,14,26,43,2,177965435.27852
10821,14,26,43,3,174578905.33427
10822,14,26,43,4,152598178.768517
10823,14,26,43,5,142275367.180326
10824,14,26,44,0,164684361.920838
10825,14,26,44,1,44060481.6237025
10826,14,26,44,2,183843016.380559
10827,14,26,44,3,173896118.879622
10828,14,26,44,4,153873600.719131
10829,14,26,44,5,133689310.493135
10830,14,26,45,0,164684361.920838
10831,14,26,45,1,33782090.360354
10832,14,26,45,2,167222334.339849
10833,14,26,45,3,173787191.313198
10834,14,26,45,4,149769062.867427
10835,14,26,45,5,130158415.490315
10836,14,27,32,0,164684361.920838
10837,14,27,32,1,79317618.9861486
10838,14,27,32,2,167552587.641812
10839,14,27,32,3,153224632.402739
10840,14,27,32,4,126835935.293119
10841,14,27,32,5,8233480.1003356
10842,14,27,33,0,164684361.920838
10843,14,27,33,1,72958202.968519
10844,14,27,33,2,180965733.698665
10845,14,27,33,3,155006988.004511
10846,14,27,33,4,146086125.481803
10847,14,27,33,5,26945180.62762
10848,14,27,34,0,164684361.920838
10849,14,27,34,1,61009042.511254
10850,14,27,34,2,181256931.485229
10851,14,27,34,3,150156464.235691
10852,14,27,34,4,128238747.839264
10853,14,27,34,5,94842055.5155778
10854,14,27,35,0,164684361.920838
10855,14,27,35,1,52796421.1376551
10856,14,27,35,2,179378821.176111
10857,14,27,35,3,145810720.365988
10858,14,27,35,4,141683565.271264
10859,14,27,35,5,130729420.373142
10860,14,27,36,0,164684361.920838
10861,14,27,36,1,52102584.5975263
10862,14,27,36,2,175223279.767919
10863,14,27,36,3,145549360.858721
10864,14,27,36,4,135024191.511145
10865,14,27,36,5,144926871.347484
10866,14,27,37,0,164684361.920838
10867,14,27,37,1,51753956.2001846
10868,14,27,37,2,175523193.56589
10869,14,27,37,3,153191475.388162
10870,14,27,37,4,138988685.945907
10871,14,27,37,5,133712100.448518
10872,14,27,38,0,164684361.920838
10873,14,27,38,1,41471379.2659637
10874,14,27,38,2,174489911.22911
10875,14,27,38,3,157834819.514569
10876,14,27,38,4,132111021.516619
10877,14,27,38,5,130788342.481129
10878,14,27,39,0,164684361.920838
10879,14,27,39,1,42988674.3993432
10880,14,27,39,2,169953695.387637
10881,14,27,39,3,166280451.102741
10882,14,27,39,4,145001224.322376
10883,14,27,39,5,138562683.925643
10884,14,27,40,0,164684361.920838
10885,14,27,40,1,50489226.8941514
10886,14,27,40,2,171891537.802888
10887,14,27,40,3,153337102.864118
10888,14,27,40,4,150693095.567546
10889,14,27,40,5,126835935.293119
10890,14,27,41,0,164684361.920838
10891,14,27,41,1,49720294.0413439
10892,14,27,41,2,177298522.322806
10893,14,27,41,3,170312108.27844
10894,14,27,41,4,154027516.335847
10895,14,27,41,5,145271219.642711
10896,14,27,42,0,164684361.920838
10897,14,27,42,1,49664537.824854
10898,14,27,42,2,179388834.767119
10899,14,27,42,3,164502732.977683
10900,14,27,42,4,150715697.171465
10901,14,27,42,5,127967566.897469
10902,14,27,43,0,164684361.920838
10903,14,27,43,1,52086600.9759792
10904,14,27,43,2,177885844.710742
10905,14,27,43,3,166705183.500796
10906,14,27,43,4,153830093.385038
10907,14,27,43,5,140699878.39652
10908,14,27,44,0,164684361.920838
10909,14,27,44,1,43191084.5302503
10910,14,27,44,2,176301574.394678
10911,14,27,44,3,168129084.828608
10912,14,27,44,4,155006988.004511
10913,14,27,44,5,138949229.211888
10914,14,27,45,0,164684361.920838
10915,14,27,45,1,41871844.7481604
10916,14,27,45,2,179933659.455393
10917,14,27,45,3,172366202.225022
10918,14,27,45,4,148441189.161354
10919,14,27,45,5,135024191.511145
10920,15,15,32,0,168047583.664301
10921,15,15,32,1,27748985.906956
10922,15,15,32,2,98952464.3625938
10923,15,15,32,3,178222043.564856
10924,15,15,32,4,180146755.739621
10925,15,15,32,5,156909683.449544
10926,15,15,33,0,168047583.664301
10927,15,15,33,1,18618162.5607678
10928,15,15,33,2,91183325.0858574
10929,15,15,33,3,149857661.323163
10930,15,15,33,4,182298796.287501
10931,15,15,33,5,165056612.434208
10932,15,15,34,0,168047583.664301
10933,15,15,34,1,18775553.6541917
10934,15,15,34,2,90536666.8887596
10935,15,15,34,3,172213804.298329
10936,15,15,34,4,179158641.551715
10937,15,15,34,5,165847562.577317
10938,15,15,35,0,168047583.664301
10939,15,15,35,1,18309316.3075384
10940,15,15,35,2,70309545.5108203
10941,15,15,35,3,169388305.337903
10942,15,15,35,4,182314349.343355
10943,15,15,35,5,166866062.788614
10944,15,15,36,0,168047583.664301
10945,15,15,36,1,19044764.4105076
10946,15,15,36,2,62076766.7796753
10947,15,15,36,3,170351697.368323
10948,15,15,36,4,180245202.229492
10949,15,15,36,5,164175638.109749
10950,15,15,37,0,168047583.664301
10951,15,15,37,1,17931933.2950507
10952,15,15,37,2,61956484.2552335
10953,15,15,37,3,173331093.376538
10954,15,15,37,4,177918707.574431
10955,15,15,37,5,172753320.355552
10956,15,15,38,0,168047583.664301
10957,15,15,38,1,18267774.260272
10958,15,15,38,2,51375584.6522994
10959,15,15,38,3,163522608.596353
10960,15,15,38,4,177451950.399327
10961,15,15,38,5,165934174.618888
10962,15,15,39,0,168047583.664301
10963,15,15,39,1,18023849.0490701
10964,15,15,39,2,43553039.011661
10965,15,15,39,3,152819215.401517
10966,15,15,39,4,178103861.306755
10967,15,15,39,5,175375487.111645
10968,15,15,40,0,168047583.664301
10969,15,15,40,1,18402101.9256379
10970,15,15,40,2,42984808.5842792
10971,15,15,40,3,135584019.577038
10972,15,15,40,4,177462959.053208
10973,15,15,40,5,180146755.739621
10974,15,15,41,0,168047583.664301
10975,15,15,41,1,18429776.284472
10976,15,15,41,2,33139261.4609958
10977,15,15,41,3,114931826.652878
10978,15,15,41,4,175544897.042529
10979,15,15,41,5,179602637.447059
10980,15,15,42,0,168047583.664301
10981,15,15,42,1,9450530.52593541
10982,15,15,42,2,34178263.2173128
10983,15,15,42,3,111648198.630456
10984,15,15,42,4,177811770.070501
10985,15,15,42,5,178746462.187316
10986,15,15,43,0,168047583.664301
10987,15,15,43,1,8898836.66335008
10988,15,15,43,2,33801333.0709716
10989,15,15,43,3,115480219.849721
10990,15,15,43,4,181114990.797748
10991,15,15,43,5,180182347.245746
10992,15,15,44,0,168047583.664301
10993,15,15,44,1,9386287.76807984
10994,15,15,44,2,33744227.3870531
10995,15,15,44,3,101499703.88024
10996,15,15,44,4,149857661.323163
10997,15,15,44,5,182994595.438828
10998,15,15,45,0,168047583.664301
10999,15,15,45,1,9501400.1776959
11000,15,15,45,2,33648288.3029453
11001,15,15,45,3,107646038.853829
11002,15,15,45,4,176597441.261934
11003,15,15,45,5,180245202.229492
11004,15,16,32,0,168047583.664301
11005,15,16,32,1,28597455.5002854
11006,15,16,32,2,114380305.767721
11007,15,16,32,3,177171780.449995
11008,15,16,32,4,166930805.011789
11009,15,16,32,5,130348099.304965
11010,15,16,33,0,168047583.664301
11011,15,16,33,1,27573986.8008131
11012,15,16,33,2,112023042.328889
11013,15,16,33,3,178986474.961232
11014,15,16,33,4,173542366.28244
11015,15,16,33,5,143099058.211949
11016,15,16,34,0,168047583.664301
